date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2022-01-28,sh.603939,50.89,51.15,49.24,49.35,3101391.0,154634763.69,3,0.4325,1,-4.2677,39.793855,4.874140000000001,2.42192,-37.008559000000005,0.0
2022-02-07,sh.603939,50.35,51.82,50.1,50.69,2761620.0,140635464.65,3,0.3851,1,2.7153,40.874377,5.006488,2.487682,-38.013452,0.0
2022-02-08,sh.603939,51.13,51.8,50.26,51.4,2154878.0,109724659.06,3,0.3005,1,1.4007,41.446892,5.076612,2.522526,-38.545895,0.0
2022-02-09,sh.603939,51.4,53.0,49.62,50.2,2649452.0,133635531.0,3,0.3695,1,-2.3346,40.47926,4.958092,2.463635,-37.645991,0.0
2022-02-10,sh.603939,50.34,52.6,49.66,52.4,3517683.0,181647825.93,3,0.4905,1,4.3825,42.253252,5.175379,2.571603,-39.295815000000005,0.0
2022-02-11,sh.603939,51.84,52.8,50.01,50.6,2166343.0,110592289.5,3,0.3021,1,-3.4351,40.801804,4.997599,2.4832650000000003,-37.945959,0.0
2022-02-14,sh.603939,50.63,51.2,49.01,49.69,1937509.0,95844287.25,3,0.2702,1,-1.7984,40.068017,4.907721,2.438606,-37.263532,0.0
2022-02-15,sh.603939,49.67,49.68,48.0,49.38,3249303.0,157585651.87,3,0.4531,1,-0.6239,39.818045,4.877103,2.423392,-37.031057,0.0
2022-02-16,sh.603939,50.18,51.1,49.68,50.18,1950967.0,98006427.32,3,0.2721,1,1.6201,40.463133,4.956117,2.462653,-37.630993,0.0
2022-02-17,sh.603939,50.29,50.59,49.68,50.05,1676844.0,84004375.98,3,0.2338,1,-0.2591,40.358306,4.943276999999999,2.456273,-37.533503,0.0
2022-02-18,sh.603939,49.86,50.55,49.14,50.13,1255425.0,62518473.07,3,0.1751,1,0.1598,40.422815,4.951178,2.460199,-37.593497,0.0
2022-02-21,sh.603939,50.36,50.36,49.73,50.0,929037.0,46398196.46,3,0.1296,1,-0.2593,40.317988,4.938339,2.453819,-37.496007,0.0
2022-02-22,sh.603939,49.91,49.91,48.8,49.29,1380179.0,68029357.67,3,0.1925,1,-1.42,39.745473,4.868214,2.418975,-36.963564,0.0
2022-02-23,sh.603939,49.29,49.83,48.88,49.44,1419106.0,70062116.15,3,0.1979,1,0.3043,39.866427,4.8830290000000005,2.426337,-37.076052,0.0
2022-02-24,sh.603939,49.0,49.69,47.75,49.37,1842501.0,89825066.13,3,0.2569,1,-0.1416,39.809982,4.876116000000001,2.422901,-37.023557,0.0
2022-02-25,sh.603939,49.22,49.74,48.95,49.4,2094863.0,103082950.3,3,0.2921,1,0.0608,39.834173,4.879079,2.4243740000000003,-37.046055,0.0
2022-02-28,sh.603939,49.2,49.5,48.48,49.41,2221321.0,108837028.0,3,0.3098,1,0.0202,39.842236,4.880066,2.424864,0.0,0.0
2022-03-01,sh.603939,49.41,50.28,48.18,49.21,2347098.0,114884982.0,3,0.3273,1,-0.4048,39.680964,4.860313,2.415049,-36.90357,0.0
2022-03-02,sh.603939,48.77,48.77,47.55,48.39,2639497.0,126593853.0,3,0.3681,1,-1.6663,39.019749,4.779324,2.374806,-36.288636,0.0
2022-03-03,sh.603939,48.06,49.31,48.06,48.63,2710722.0,132376917.0,3,0.378,1,0.496,39.213275,4.803028,2.386585,-36.468617,0.0
2022-03-04,sh.603939,48.4,49.22,48.2,48.5,1456763.0,71015462.0,3,0.2031,1,-0.2673,39.108449,4.790189,2.380205,-36.371127,0.0
2022-03-07,sh.603939,48.48,48.49,45.7,46.38,3867310.0,179909343.0,3,0.5393,1,-4.3711,37.398966,4.580803,2.276163,-34.781296000000005,0.0
2022-03-08,sh.603939,46.45,46.6,43.1,43.74,5564735.0,245950160.0,3,0.776,1,-5.6921,35.270176,4.320059,2.146601,-32.801507,0.0
2022-03-09,sh.603939,43.39,43.85,40.88,43.22,3475798.0,147917138.0,3,0.4847,1,-1.1888,34.850869,4.2687,2.121081,-32.411549,0.0
2022-03-10,sh.603939,43.63,44.4,43.28,43.39,2631098.0,114965161.0,3,0.3669,1,0.3933,34.98795,4.28549,2.129424,-32.539035,0.0
2022-03-11,sh.603939,43.03,47.73,42.32,47.73,9676161.0,445100880.0,3,1.3494,1,10.0023,38.487552,4.714138,2.342416,-35.793688,0.0
2022-03-14,sh.603939,50.41,50.6,44.0,45.3,12308525.0,583970624.0,3,1.7165,1,-5.0911,36.528097,4.474135,2.22316,-33.971382,0.0
2022-03-15,sh.603939,44.61,44.61,41.68,42.46,6126825.0,263205362.0,3,0.8544,1,-6.2693,34.238036,4.193637,2.0837830000000004,-31.841609,0.0
2022-03-16,sh.603939,43.05,43.67,39.83,42.4,8511052.0,350334480.0,3,1.1869,1,-0.1413,34.189654,4.187711,2.080839,-31.796614,0.0
2022-03-17,sh.603939,42.8,43.84,42.05,42.56,5073318.0,218905787.0,3,0.7075,1,0.3774,34.318672,4.203514,2.088691,-31.916601,0.0
2022-03-18,sh.603939,42.7,42.97,41.79,42.3,3354278.0,141995027.79,3,0.4678,1,-0.6109,34.109018,4.177835,2.075931,-31.721622,0.0
2022-03-21,sh.603939,43.0,43.48,42.1,42.74,2982931.0,127645283.66,3,0.416,1,1.0402,34.463815999999994,4.221292,2.097525,-32.051587,0.0
2022-03-22,sh.603939,42.74,42.89,41.29,41.45,2583571.0,107668114.25,3,0.3603,1,-3.0182,33.423612,4.093883,2.034216,-31.084190000000003,0.0
2022-03-23,sh.603939,41.6,41.68,40.71,41.45,3152297.0,130284110.42,3,0.4396,1,0.0,33.423612,4.093883,2.034216,-31.084190000000003,0.0
2022-03-24,sh.603939,41.3,42.18,41.02,42.01,2768238.0,115456043.84,3,0.386,1,1.351,33.875174,4.149192,2.061699,-31.504145,0.0
2022-03-25,sh.603939,41.66,42.21,40.87,41.03,3201666.0,132508657.4,3,0.4465,1,-2.3328,33.084941,4.052401000000001,2.013604,-30.769223,0.0
2022-03-28,sh.603939,40.63,40.64,39.11,39.7,3942329.0,156535085.85,3,0.5498,1,-3.2415,32.012483,3.921041,1.948333,-29.77183,0.0
2022-03-29,sh.603939,39.69,39.93,38.6,39.2,3741401.0,146791033.51,3,0.5217,1,-1.2594,31.609303000000004,3.871658,1.923794,-29.39687,0.0
2022-03-30,sh.603939,39.46,40.66,38.9,40.18,4609376.0,182862496.86,3,0.6428,1,2.5,32.399535,3.968449,1.971889,-30.131791,0.0
2022-03-31,sh.603939,40.01,41.9,39.79,40.0,5812417.0,235842124.94,3,0.8106,1,-0.448,32.254391,3.950671,1.963056,-29.996806,0.0
2022-04-01,sh.603939,40.01,40.01,38.7,39.38,3122652.0,123140001.44,3,0.4355,1,-1.55,31.754448,3.889436,1.932628,-29.531855,0.0
2022-04-06,sh.603939,39.38,39.71,38.45,38.97,3140588.0,122249742.66,3,0.438,1,-1.0411,31.42384,3.848941,1.912507,-29.224388,0.0
2022-04-07,sh.603939,38.6,38.88,37.03,37.38,4199773.0,157682013.53,3,0.5857,1,-4.0801,30.141728000000004,3.691902,1.834475,-28.032015,0.0
2022-04-08,sh.603939,37.2,37.94,35.88,36.35,5320222.0,193490402.88,3,0.7419,1,-2.7555,29.311178,3.590172,1.783927,-27.259597,0.0
2022-04-11,sh.603939,36.0,36.58,35.25,35.66,2831659.0,101233592.65,3,0.3949,1,-1.8982,28.754789,3.5220230000000003,1.7500639999999998,-26.742152,0.0
2022-04-12,sh.603939,35.3,37.67,35.3,37.53,3475820.0,127562825.5,3,0.4847,1,5.244,30.262682,3.706717,1.841837,-28.144503000000004,0.0
2022-04-13,sh.603939,37.09,37.88,36.4,36.4,2968152.0,109580747.79,3,0.4139,1,-3.0109,29.351496,3.595111,1.7863810000000002,-27.297093,0.0
2022-04-14,sh.603939,36.38,36.77,35.79,36.38,3039832.0,109990068.7,3,0.4239,1,-0.0549,29.335368,3.593135,1.7853990000000002,-27.282095,0.0
2022-04-15,sh.603939,35.88,36.29,35.15,36.29,2580648.0,92326988.52,3,0.3599,1,-0.2474,29.262796,3.584246,1.780982,-27.214602000000003,0.0
2022-04-18,sh.603939,35.81,36.1,34.9,35.78,2949922.0,103988375.02,3,0.4114,1,-1.4053,28.851552,3.533875,1.755953,-26.832143,0.0
2022-04-19,sh.603939,35.56,37.2,35.31,35.72,4397374.0,157875968.27,3,0.6132,1,-0.1677,28.803171000000003,3.527949,1.753009,-26.787147,0.0
2022-04-20,sh.603939,35.72,37.06,35.5,35.92,4639116.0,168961890.3,3,0.6469,1,0.5599,28.964443,3.547703,1.7628240000000002,-26.937132,0.0
2022-04-21,sh.603939,36.24,36.76,34.5,35.2,4092372.0,146127687.99,3,0.5707,1,-2.0045,28.383864000000003,3.4765900000000003,1.727489,-26.397189,0.0
2022-04-22,sh.603939,35.12,35.29,34.05,35.2,3775544.0,131054561.47,3,0.5265,1,0.0,28.383864000000003,3.4765900000000003,1.727489,-26.397189,0.0
2022-04-25,sh.603939,35.7,35.7,32.9,33.18,4973699.0,168575579.29,3,0.6936,1,-5.7386,26.755017,3.277082,1.628355,-24.88235,0.0
2022-04-26,sh.603939,33.23,33.99,32.46,32.64,4623895.0,153545737.28,3,0.6448,1,-1.6275,26.319583,3.223747,1.601853,-24.477393,0.0
2022-04-27,sh.603939,32.41,32.98,31.45,32.87,4245831.0,137312289.69,3,0.5921,1,0.7047,26.505046000000004,3.246464,1.613141,-24.649875,0.0
2022-04-28,sh.603939,33.4,33.89,32.62,33.45,3907744.0,130038106.23,3,0.5449,1,1.7645,26.972734000000003,3.303749,1.641605,-25.084829,0.0
2022-04-29,sh.603939,33.9,36.8,33.89,36.8,8582258.0,310328917.55,3,1.1968,1,10.0149,28.787614,3.410138,1.66933,-63.678938,0.0
2022-05-05,sh.603939,38.45,40.48,37.98,40.48,9882051.0,392145373.1,3,1.3781,1,10.0,31.666375,3.751152,1.836263,-70.046832,0.0
2022-05-06,sh.603939,39.81,41.75,39.68,41.26,7419303.0,302041287.72,3,1.0346,1,1.9269,32.276548,3.823432,1.871645,-71.396549,0.0
2022-05-09,sh.603939,41.06,41.66,39.99,41.03,5591026.0,229166043.63,3,0.7797,1,-0.5574,32.096625,3.802119,1.861212,-70.99855500000001,0.0
2022-05-10,sh.603939,40.37,40.66,39.3,40.01,5838074.0,232637760.37,3,0.8141,1,-2.486,31.298707,3.707599,1.814942,-69.233541,0.0
2022-05-11,sh.603939,39.86,40.8,39.06,40.28,4759434.0,191523114.74,3,0.6637,1,0.6748,31.509921,3.732619,1.82719,-69.700751,0.0
2022-05-12,sh.603939,40.01,41.5,39.3,40.68,4237339.0,172873367.3,3,0.5909,1,0.993,31.82283,3.769685,1.845335,-70.39291300000001,0.0
2022-05-13,sh.603939,40.93,41.98,40.56,41.65,4372755.0,181183101.66,3,0.6098,1,2.3845,32.581634,3.859572,1.889337,-72.071407,0.0
2022-05-16,sh.603939,41.65,42.98,41.07,42.56,4356944.0,184850258.4,3,0.6076,1,2.1849,33.293501,3.943899,1.930616,-73.64607600000001,0.0
2022-05-17,sh.603939,42.56,43.2,41.02,42.99,3619531.0,154199904.03,3,0.5048,1,1.0103,33.629878000000005,3.983746,1.950122,-74.390151,0.0
2022-05-18,sh.603939,43.01,43.01,41.7,42.48,3073323.0,130444343.46,3,0.4286,1,-1.1863,33.230920000000005,3.936486,1.926987,-73.507644,0.0
2022-05-19,sh.603939,42.22,42.9,40.92,42.9,2741009.0,115251532.15,3,0.3822,1,0.9887,33.559474,3.975406,1.946039,-74.234414,0.0
2022-05-20,sh.603939,42.57,43.59,42.21,42.79,2648702.0,113473229.76,3,0.3694,1,-0.2564,33.473424,3.965212,1.941049,-74.04406999999999,0.0
2022-05-23,sh.603939,42.85,43.72,42.32,43.51,1975124.0,85331546.94,3,0.2754,1,1.6826,34.03666,4.031932,1.97371,-75.289962,0.0
2022-05-24,sh.603939,43.32,45.48,43.02,44.8,5943528.0,266204992.28,3,0.8288,1,2.9648,35.045790999999994,4.151473,2.032228,-77.522186,0.0
2022-05-25,sh.603939,44.93,47.66,44.13,46.98,6679424.0,311145236.06,3,0.9315,1,4.8661,36.751144,4.353486,2.131117,-81.29446999999999,0.0
2022-05-26,sh.603939,46.98,47.5,45.45,47.0,3684916.0,171637207.63,3,0.5139,1,0.0426,36.76679,4.35534,2.1320240000000004,-81.32907900000001,0.0
2022-05-27,sh.603939,46.99,47.0,45.62,46.44,3584251.0,166021470.92,3,0.4998,1,-1.1915,36.328717,4.303446,2.106622,-80.360051,0.0
2022-05-30,sh.603939,45.64,46.39,44.3,45.31,4347424.0,196027110.27,3,0.6063,1,-2.4332,35.44475,4.198733,2.055362,-78.40469300000001,0.0
2022-05-31,sh.603939,45.35,47.05,45.0,46.45,3217782.0,148526280.25,3,0.4487,1,2.516,36.328673,4.303441,2.106619,-80.359954,0.0
2022-06-01,sh.603939,46.0,47.0,45.65,46.52,1760513.0,81856894.59,3,0.2455,1,0.1507,36.38342,4.309926,2.109794,-80.48105600000001,0.0
2022-06-02,sh.603939,46.04,46.51,45.48,46.2,2126273.0,97313801.94,3,0.2965,1,-0.6879,36.133147,4.280279,2.095281,-79.927446,0.0
2022-06-06,sh.603939,45.65,49.3,45.35,49.05,4466590.0,214521493.97,3,0.6229,1,6.1688,38.36214,4.544322,2.224535,-84.858035,0.0
2022-06-07,sh.603939,48.65,48.98,46.25,46.51,3422873.0,161199387.95,3,0.4773,1,-5.1784,36.375599,4.309,2.10934,-80.463756,0.0
2022-06-08,sh.603939,46.54,46.88,45.5,46.35,3237552.0,149215385.72,3,0.4515,1,-0.344,36.250463,4.294176,2.102084,-80.18695100000001,0.0
2022-06-09,sh.603939,45.79,46.56,45.06,45.55,2769024.0,126455510.97,3,0.3861,1,-1.726,35.624781,4.220059,2.065802,-78.802926,0.0
2022-06-10,sh.603939,45.56,47.37,44.85,47.37,6608732.0,304857824.98,3,0.9216,1,3.9956,37.048208,4.388676,2.148343,-81.951583,0.0
2022-06-13,sh.603939,46.5,47.83,45.43,47.7,4252263.0,198242145.16,3,0.593,1,0.6966,37.306302,4.419249,2.16331,-82.52249300000001,0.0
2022-06-14,sh.603939,46.99,47.13,45.83,46.87,1938060.0,89989576.73,3,0.2703,1,-1.74,36.657156,4.342353,2.125667,-81.086567,0.0
2022-06-15,sh.603939,46.68,47.89,46.57,46.6,1925039.0,90621354.63,3,0.2685,1,-0.5761,36.445989,4.317338,2.113422,-80.61945899999999,0.0
2022-06-16,sh.603939,46.93,47.89,46.02,46.8,2247978.0,105812560.93,3,0.3135,1,0.4292,36.602409,4.335867,2.122492,-80.96546500000001,0.0
2022-06-17,sh.603939,46.61,47.78,45.59,47.3,2410578.0,112981354.2,3,0.3362,1,1.0684,36.993461,4.382191000000001,2.145169,-81.830481,0.0
2022-06-20,sh.603939,46.02,49.5,46.02,47.43,3026841.0,145167519.83,3,0.4221,1,0.2748,37.095134,4.394235,2.151064,-82.055385,0.0
2022-06-21,sh.603939,48.41,49.33,47.01,48.94,3567887.0,173982789.09,3,0.4975,1,3.1836,38.276109000000005,4.534131,2.219547,-84.667732,0.0
2022-06-22,sh.603939,49.3,53.65,48.61,51.7,9657612.0,497110867.6,3,1.3468,1,5.6396,40.434713,4.789836,2.344719,-89.44261800000001,0.0
2022-06-23,sh.603939,51.43,52.8,49.58,52.28,5324751.0,272943552.75,3,0.7425,1,1.1219,40.888332,4.843571,2.371024,-90.446036,0.0
2022-06-24,sh.603939,52.0,54.0,51.25,53.18,2918271.0,154468783.99,3,0.407,1,1.7215,41.592225,4.926954,2.411841,-92.003065,0.0
2022-06-27,sh.603939,53.05,54.2,50.4,50.61,6109627.0,315324949.49,3,0.852,1,-4.8326,39.582221,4.6888510000000005,2.295285,-87.556884,0.0
2022-06-28,sh.603939,50.24,51.46,49.35,51.35,2349503.0,118801118.68,3,0.3276,1,2.0672,40.160977,4.75741,2.328846,-88.83710699999999,0.0
2022-06-29,sh.603939,51.0,53.0,50.48,52.11,2808557.0,146100904.78,3,0.3917,1,1.48,40.755375,4.827821,2.363314,-90.151931,0.0
2022-06-30,sh.603939,51.52,53.22,51.52,52.83,1558054.0,82434668.3,3,0.2173,1,1.3817,41.318489,4.894527,2.395967,-91.397554,0.0
2022-07-01,sh.603939,52.53,53.48,51.5,51.77,1096434.0,57336520.87,3,0.1529,1,-2.0064,40.48946,4.796322,2.347894,-89.56371999999999,0.0
2022-07-04,sh.603939,52.27,54.4,51.31,54.12,3593107.0,192744107.62,3,0.5003,1,4.5393,42.327401,5.014041000000001,2.454472,-93.629294,0.0
2022-07-05,sh.603939,54.13,55.38,53.6,54.49,2712901.0,147570265.42,3,0.3777,1,0.6837,42.616779,5.048321,2.471252,-94.269406,0.0
2022-07-06,sh.603939,54.59,55.75,53.2,54.83,3043967.0,166330837.94,3,0.4238,1,0.624,42.882694,5.079821,2.486672,-94.857616,0.0
2022-07-07,sh.603939,54.81,54.81,52.0,52.53,4804444.0,253322669.47,3,0.669,1,-4.1948,41.083858,4.866733,2.382362,-90.878544,0.0
2022-07-08,sh.603939,52.5,53.36,52.09,52.63,1781845.0,93919012.95,3,0.2481,1,0.1904,41.162068,4.875998,2.3868970000000003,-91.051547,0.0
2022-07-11,sh.603939,52.3,53.81,51.7,53.65,2388796.0,127033797.4,3,0.3324,1,1.9381,41.959813,4.970497,2.4331560000000003,-92.816179,0.0
2022-07-12,sh.603939,53.4,53.95,51.38,51.58,2158926.0,112845056.37,3,0.3004,1,-3.8583,40.34086,4.778719000000001,2.339277,-89.235014,0.0
2022-07-13,sh.603939,51.72,51.89,49.9,50.7,3037698.0,153392209.14,3,0.4227,1,-1.7061,39.65261,4.69719,2.299367,-87.712587,0.0
2022-07-14,sh.603939,51.12,53.5,50.71,52.41,1935606.0,100937980.62,3,0.2694,1,3.3728,40.990006,4.855616,2.376919,-90.67094,0.0
2022-07-15,sh.603939,52.32,53.42,51.54,52.0,1543444.0,81329724.53,3,0.2148,1,-0.7823,40.669344,4.81763,2.358325,-89.961628,0.0
2022-07-18,sh.603939,52.12,52.87,50.73,52.09,1668705.0,86799450.82,3,0.2322,1,0.1731,40.739733,4.825969000000001,2.362407,-90.11733,0.0
2022-07-19,sh.603939,51.85,52.4,50.01,50.65,2135708.0,108322110.14,3,0.2972,1,-2.7644,39.613505,4.692557,2.297099,-87.626085,0.0
2022-07-20,sh.603939,51.18,53.32,50.41,52.69,2725591.0,142333893.81,3,0.3793,1,4.0276,41.208994,4.881557,2.389618,-91.155349,0.0
2022-07-21,sh.603939,52.69,53.88,52.03,53.21,1868378.0,99509725.16,3,0.26,1,0.9869,41.615688,4.929733000000001,2.413201,-92.054965,0.0
2022-07-22,sh.603939,53.21,53.48,50.82,51.16,1905067.0,98227676.76,3,0.2651,1,-3.8527,40.012377,4.739807,2.320229,-88.508401,0.0
2022-07-25,sh.603939,50.02,51.79,50.02,51.29,1719949.0,87948366.98,3,0.2393,1,0.2541,40.114051,4.751851,2.326125,-88.733305,0.0
2022-07-26,sh.603939,51.04,52.12,50.85,51.7,938083.0,48363961.57,3,0.1305,1,0.7994,40.434713,4.789836,2.344719,-89.44261800000001,0.0
2022-07-27,sh.603939,51.75,53.65,51.14,53.0,2037144.0,107116584.11,3,0.2835,1,2.5145,41.451446,4.910277,2.403677,-91.691659,0.0
2022-07-28,sh.603939,52.92,54.75,52.32,53.35,2204276.0,118421894.28,3,0.3067,1,0.6604,41.725182,4.942703,2.419551,-92.29717,0.0
2022-07-29,sh.603939,53.32,53.66,51.7,51.73,1474882.0,77051708.16,3,0.2052,1,-3.0366,40.458176,4.792616000000001,2.34608,-89.494519,0.0
2022-08-01,sh.603939,51.8,56.0,51.31,55.0,5095290.0,278954763.5,3,0.709,1,6.3213,43.015652,5.095571,2.494382,-95.151722,0.0
2022-08-02,sh.603939,55.0,55.25,52.4,52.55,3302501.0,176046298.92,3,0.4596,1,-4.4545,41.0995,4.868586,2.383269,-90.913145,0.0
2022-08-03,sh.603939,52.77,54.18,51.51,51.61,2641981.0,138780201.21,3,0.3677,1,-1.7888,40.364323,4.781498,2.340637,-89.28691500000001,0.0
2022-08-04,sh.603939,51.8,52.98,50.3,50.62,3042437.0,154553446.0,3,0.4234,1,-1.9182,39.590042,4.689778,2.295739,-87.574184,0.0
2022-08-05,sh.603939,50.96,52.8,50.3,52.58,2281293.0,118531839.0,3,0.3175,1,3.872,41.122963,4.871365,2.384629,-90.965046,0.0
2022-08-08,sh.603939,52.58,52.94,51.16,51.21,1533089.0,79075960.0,3,0.2133,1,-2.6056,40.051482,4.744439,2.322496,-88.594903,0.0
2022-08-09,sh.603939,51.29,51.58,50.34,50.76,1374847.0,69819502.0,3,0.1913,1,-0.8787,39.699536,4.702748000000001,2.302088,-87.816389,0.0
2022-08-10,sh.603939,50.92,51.16,49.28,49.66,2374276.0,118322040.0,3,0.3304,1,-2.1671,38.839223,4.600837,2.2522,-85.913354,0.0
2022-08-11,sh.603939,50.18,50.34,48.29,49.52,3102746.0,152100560.0,3,0.4318,1,-0.2819,38.729729,4.587866,2.245851,-85.67115,0.0
2022-08-12,sh.603939,49.38,49.48,47.61,48.06,3238560.0,156136941.0,3,0.4507,1,-2.9483,37.587859,4.452602,2.179636,-83.14530400000001,0.0
2022-08-15,sh.603939,48.24,48.7,47.59,47.94,1527951.0,73376601.97,3,0.2126,1,-0.2497,37.494006,4.441485,2.174194,-82.937701,0.0
2022-08-16,sh.603939,47.59,48.8,47.59,48.29,1418013.0,68544865.96,3,0.1973,1,0.7301,37.767742,4.473911,2.190067,-83.543211,0.0
2022-08-17,sh.603939,48.26,49.29,47.82,48.84,1257616.0,61341963.75,3,0.175,1,1.139,38.197899,4.524867,2.215011,-84.494729,0.0
2022-08-18,sh.603939,48.91,48.91,47.0,48.01,998699.0,47936881.51,3,0.139,1,-1.6994,37.548753000000005,4.44797,2.177369,-83.058803,0.0
2022-08-19,sh.603939,48.29,50.99,47.6,50.17,3804189.0,190280850.78,3,0.5294,1,4.4991,39.238095,4.648087,2.27533,-86.79567,0.0
2022-08-22,sh.603939,50.0,52.35,49.03,51.86,3261850.0,166824134.89,3,0.4539,1,3.3685,40.559849,4.80466,2.351976,-89.71942299999999,0.0
2022-08-23,sh.603939,51.85,51.86,50.01,50.65,1506300.0,76280985.77,3,0.2096,1,-2.3332,39.613505,4.692557,2.297099,-87.626085,0.0
2022-08-24,sh.603939,50.65,51.02,49.5,49.86,1552923.0,77871448.22,3,0.2161,1,-1.5597,38.995644,4.619366,2.261271,-86.259361,0.0
2022-08-25,sh.603939,49.86,50.7,49.45,50.49,1116578.0,56137379.62,3,0.1554,1,1.2635,39.488368,4.677734,2.289843,-87.34928000000001,0.0
2022-08-26,sh.603939,50.48,52.67,50.14,52.12,2418931.0,125946708.32,3,0.3366,1,3.2284,40.763196,4.828748,2.363767,-90.169231,0.0
2022-08-29,sh.603939,51.63,52.88,51.24,52.22,1552158.0,80856596.43,3,0.216,1,0.1919,40.841406,4.838013,2.368302,-90.342235,0.0
2022-08-30,sh.603939,53.0,53.88,52.0,52.62,2437971.0,128439243.03,3,0.3393,1,0.766,39.406897,4.826171,2.260211,-112.426362,0.0
2022-08-31,sh.603939,52.5,54.19,52.11,53.4,2948549.0,157544076.35,3,0.4103,1,1.4823,39.991036,4.897711,2.293715,-114.092887,0.0
2022-09-01,sh.603939,53.63,54.67,53.11,53.2,1976690.0,106128930.06,3,0.2751,1,-0.3745,39.841257,4.879368,2.285124,-113.665573,0.0
2022-09-02,sh.603939,53.25,54.17,52.0,52.27,2389871.0,125802602.28,3,0.3326,1,-1.7481,39.144784,4.79407,2.245177,-111.678562,0.0
2022-09-05,sh.603939,52.23,52.7,51.12,51.87,1776714.0,92019185.08,3,0.2472,1,-0.7653,38.845225,4.757383,2.227996,-110.823934,0.0
2022-09-06,sh.603939,52.36,53.18,51.7,53.03,1432794.0,75352843.45,3,0.1994,1,2.2364,39.713945,4.8637760000000005,2.277822,-113.302356,0.0
2022-09-07,sh.603939,53.29,53.5,50.9,51.05,1726829.0,89217434.43,3,0.2403,1,-3.7337,38.231131,4.682175,2.192774,-109.071946,0.0
2022-09-08,sh.603939,50.8,51.78,50.15,51.3,1278285.0,65130221.59,3,0.1779,1,0.4897,38.418355,4.705104,2.203512,-109.606088,0.0
2022-09-09,sh.603939,51.31,52.5,51.31,51.81,1138334.0,59280467.06,3,0.1584,1,0.9942,38.800292,4.75188,2.225418,-110.69574,0.0
2022-09-13,sh.603939,52.48,52.48,50.5,51.66,1493253.0,77209247.36,3,0.2078,1,-0.2895,38.687957,4.738123000000001,2.218975,-110.375254,0.0
2022-09-14,sh.603939,50.71,53.23,50.51,52.94,3528010.0,184949021.35,3,0.4909,1,2.4777,39.646544,4.855521,2.273956,-113.110065,0.0
2022-09-15,sh.603939,52.84,54.17,52.01,52.14,2626505.0,139299580.27,3,0.3655,1,-1.5111,39.047427,4.782147,2.239593,-111.400808,0.0
2022-09-16,sh.603939,51.53,52.42,48.78,49.25,4623663.0,230984616.68,3,0.6434,1,-5.5428,36.883118,4.517084,2.1154580000000003,-105.226118,0.0
2022-09-19,sh.603939,49.58,50.01,48.4,48.94,2891255.0,141628986.6,3,0.4023,1,-0.6294,36.650961,4.488651,2.102142,-104.563781,0.0
2022-09-20,sh.603939,48.57,49.47,47.72,48.39,2370069.0,114505747.19,3,0.3298,1,-1.1238,36.239068,4.438207,2.078518,-103.388667,0.0
2022-09-21,sh.603939,48.27,48.38,46.13,46.62,2379378.0,111680099.04,3,0.3311,1,-3.6578,34.913522,4.275867,2.0024900000000003,-99.606936,0.0
2022-09-22,sh.603939,46.16,46.62,44.52,45.21,4751653.0,214410276.34,3,0.6612,1,-3.0245,33.857579,4.146545,1.941926,-96.594371,0.0
2022-09-23,sh.603939,45.35,47.3,45.0,46.91,4848673.0,226433803.18,3,0.6747,1,3.7602,35.130702,4.302465,2.0149470000000003,-100.226542,0.0
2022-09-26,sh.603939,46.9,48.0,46.25,47.08,3359723.0,158461360.23,3,0.4675,1,0.3624,35.258014,4.318057,2.022249,-100.589759,0.0
2022-09-27,sh.603939,47.07,49.61,46.58,49.55,4513624.0,219211737.2,3,0.6281,1,5.2464,37.107787,4.544599,2.128344,-105.867089,0.0
2022-09-28,sh.603939,49.8,49.84,48.4,48.6,2946053.0,144401026.21,3,0.41,1,-1.9173,36.396336,4.457466999999999,2.087538,-103.837347,0.0
2022-09-29,sh.603939,49.6,50.75,48.85,49.53,2514508.0,125176843.68,3,0.3499,1,1.9136,37.092809,4.542765,2.127485,-105.824358,0.0
2022-09-30,sh.603939,49.25,50.15,48.75,49.76,3271116.0,162582537.42,3,0.4552,1,0.4644,37.265055,4.56386,2.137364,-106.315769,0.0
2022-10-10,sh.603939,49.91,51.48,49.15,49.33,2546934.0,127590217.34,3,0.3544,1,-0.8641,36.94303,4.524421,2.118894,-105.397044,0.0
2022-10-11,sh.603939,49.33,49.99,48.07,49.17,1942271.0,94841930.16,3,0.2703,1,-0.3243,36.823207,4.509746,2.112021,-105.055192,0.0
2022-10-12,sh.603939,48.72,50.01,47.78,49.95,2051449.0,100350002.74,3,0.2855,1,1.5863,37.407345,4.581286,2.145525,-106.721718,0.0
2022-10-13,sh.603939,49.39,51.3,49.38,50.05,3101790.0,155657970.02,3,0.4316,1,0.2002,37.482235,4.590458,2.14982,-106.935375,0.0
2022-10-14,sh.603939,50.1,53.28,49.51,52.85,6559962.0,344327142.44,3,0.9129,1,5.5944,39.579143,4.847266,2.27009,-112.917773,0.0
2022-10-17,sh.603939,53.5,57.0,53.5,55.14,7267405.0,405147938.29,3,1.0113,1,4.333,41.294115000000005,5.057299,2.3684540000000003,-117.810521,0.0
